,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,month_year,day_year,year_year,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy_type,renew_offer_type,sales_channel,vehicle_class,vehicle_size
8692,3286.440915,30706,84,6,34,0,1,225.654806,2,28,2011,California,No,Extended,High School or Below,Employed,M,Urban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8693,2662.0,29587,69,8,68,0,1,331.2,1,16,2011,California,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Personal Auto,Offer4,Web,Two-Door Car,Small
8694,15433.0,20309,181,5,12,0,2,773.0,2,6,2011,California,No,Basic,College,Employed,M,Suburban,Divorced,Personal Auto,Offer1,Agent,Luxury Car,Medsize
8695,7194.233091,0,71,22,0,0,2,599.375099,1,25,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8696,11435.23124,12470,103,30,52,1,2,618.688651,1,25,2011,California,No,Basic,College,Disabled,F,Suburban,Married,Corporate Auto,Offer1,Agent,SUV,Medsize
8697,4064.107529,0,107,31,41,0,1,513.6,1,25,2011,California,No,Basic,Master,Unemployed,M,Suburban,Married,Personal Auto,Offer4,Branch,Sports Car,Medsize
8698,5893.368906,86498,74,13,13,1,5,104.0,1,22,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer3,Agent,Two-Door Car,Medsize
8699,8256.2978,62902,69,14,94,0,2,159.383042,1,25,2011,California,Yes,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer2,Web,Two-Door Car,Medsize
8700,8061.198798,57293,102,19,87,0,7,347.996042,2,11,2011,California,No,Basic,College,Employed,M,Urban,Married,Corporate Auto,Offer1,Agent,Sports Car,Medsize
8701,9333.076001,0,129,33,14,0,3,773.0,1,28,2011,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Agent,Sports Car,Medsize
8702,15433.0,51255,122,12,0,0,2,421.70554,2,8,2011,California,No,Extended,High School or Below,Employed,F,Urban,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8703,15433.0,0,125,23,4,0,2,626.411563,2,16,2011,California,No,Extended,College,Unemployed,M,Suburban,Married,Corporate Auto,Offer3,Branch,SUV,Medsize
8704,2662.0,69241,61,14,84,0,1,104.0,2,21,2011,California,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer3,Web,Four-Door Car,Small
8705,4929.549699,25632,63,27,52,0,7,351.270869,1,26,2011,California,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
8706,2866.824929,87428,72,27,42,0,1,224.483337,2,13,2011,California,No,Basic,High School or Below,Employed,F,Urban,Divorced,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8707,8429.491575,98796,104,22,32,0,3,499.2,2,1,2011,California,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer4,Agent,SUV,Medsize
8708,8052.243508,78617,101,3,95,0,3,233.169575,1,25,2011,California,No,Premium,College,Employed,M,Rural,Married,Corporate Auto,Offer4,Web,Four-Door Car,Medsize
8709,4916.479717,0,65,21,61,0,7,312.0,2,6,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,Two-Door Car,Large
8710,5386.969384,93893,67,16,70,0,8,104.0,2,21,2011,California,No,Basic,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8711,3508.905811,23629,88,15,81,0,1,633.6,1,23,2011,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer3,Agent,Four-Door Car,Small
8712,6511.103163,0,91,24,28,0,8,655.404481,2,23,2011,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer3,Branch,Two-Door Car,Medsize
8713,4335.676738,30574,114,19,10,1,1,396.105473,1,19,2011,California,No,Basic,High School or Below,Employed,M,Urban,Single,Corporate Auto,Offer3,Web,Sports Car,Medsize
8714,3673.525732,69555,92,16,59,0,1,255.277041,1,31,2011,California,No,Extended,Bachelor,Employed,F,Urban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8715,7426.462927,19634,98,29,89,0,6,470.4,1,17,2011,California,No,Extended,Bachelor,Medical Leave,M,Suburban,Married,Corporate Auto,Offer1,Branch,Two-Door Car,Small
8716,2662.0,15776,69,20,59,0,1,337.596914,2,21,2011,California,No,Basic,Bachelor,Disabled,M,Suburban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Medsize
8717,4889.765364,46819,62,15,0,0,5,157.990123,2,7,2011,California,No,Basic,Bachelor,Employed,F,Urban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Large
8718,10537.40467,47950,65,27,14,0,2,301.867895,1,15,2011,California,No,Basic,Master,Employed,F,Urban,Married,Personal Auto,Offer3,Call Center,Four-Door Car,Large
8719,6385.617852,0,63,16,35,1,2,302.4,2,2,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
8720,4564.512659,12626,69,31,15,4,3,331.2,1,6,2011,California,No,Basic,Master,Medical Leave,F,Suburban,Single,Personal Auto,Offer4,Branch,Four-Door Car,Small
8721,4772.943848,20993,133,35,90,0,1,638.4,2,18,2011,California,Yes,Extended,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,Offer2,Agent,SUV,Medsize
8722,10387.24599,24392,93,2,63,0,2,446.4,2,16,2011,California,No,Extended,High School or Below,Disabled,M,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Small
8723,4984.618655,86305,62,1,99,0,5,104.0,1,11,2011,California,Yes,Basic,Bachelor,Employed,M,Rural,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
8724,6600.477951,0,110,18,95,3,7,773.0,2,15,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Sports Car,Medsize
8725,2662.0,56701,65,34,36,0,1,333.441673,1,27,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer4,Web,Four-Door Car,Small
8726,8355.642928,57074,105,28,19,0,3,104.0,2,6,2011,California,No,Basic,College,Employed,M,Rural,Married,Personal Auto,Offer2,Web,SUV,Medsize
8727,5142.04553,0,72,17,87,0,8,345.6,1,21,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Branch,Two-Door Car,Medsize
8728,5205.256308,53614,65,25,70,1,5,725.849253,1,4,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Agent,Four-Door Car,Small
8729,14816.95159,0,135,18,56,0,2,648.0,1,14,2011,California,No,Extended,Master,Unemployed,M,Suburban,Divorced,Personal Auto,Offer1,Branch,SUV,Medsize
8730,12812.43898,0,128,35,71,0,2,773.0,1,24,2011,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Agent,SUV,Medsize
8731,2662.0,76441,62,22,61,0,1,294.258612,2,19,2011,California,No,Basic,Master,Employed,M,Urban,Single,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8732,15433.0,86134,98,17,78,0,2,104.0,2,26,2011,California,No,Extended,Bachelor,Employed,F,Rural,Divorced,Corporate Auto,Offer1,Agent,Two-Door Car,Small
8733,9336.123495,45262,117,25,32,0,7,773.0,2,14,2011,California,No,Premium,High School or Below,Employed,M,Suburban,Married,Corporate Auto,Offer1,Branch,Four-Door Car,Small
8734,14980.04626,0,222,26,50,0,8,773.0,1,8,2011,California,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Branch,Luxury Car,Medsize
8735,4773.656279,27725,63,1,93,4,4,302.4,2,19,2011,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8736,4698.521352,27985,117,8,90,0,1,561.6,1,19,2011,California,No,Premium,Doctor,Employed,M,Suburban,Married,Personal Auto,Offer4,Call Center,Two-Door Car,Small
8737,3491.26162,29673,92,21,49,2,1,328.348506,2,16,2011,California,No,Extended,Master,Employed,F,Urban,Single,Corporate Auto,Offer2,Branch,Two-Door Car,Medsize
8738,4505.842815,24790,113,4,39,0,1,767.242337,1,4,2011,California,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer3,Agent,SUV,Small
8739,5765.502751,57846,73,7,42,1,3,481.014309,1,13,2011,California,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8740,7685.652168,0,111,22,95,0,3,773.0,1,5,2011,California,No,Premium,High School or Below,Unemployed,M,Suburban,Single,Corporate Auto,Offer3,Branch,Four-Door Car,Large
8741,2662.0,0,61,16,57,0,1,104.0,2,25,2011,California,No,Basic,Bachelor,Unemployed,F,Rural,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8742,6582.286333,10738,109,5,36,4,3,773.0,1,17,2011,California,No,Premium,High School or Below,Retired,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8743,2860.440918,45587,81,8,49,5,1,380.595522,1,23,2011,California,No,Extended,College,Employed,M,Urban,Divorced,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8744,5039.435344,82940,63,12,56,0,3,332.847984,2,27,2011,California,No,Basic,College,Employed,F,Suburban,Single,Personal Auto,Offer3,Agent,Four-Door Car,Medsize
8745,3979.282641,42633,101,4,29,0,1,285.048692,1,17,2011,California,No,Basic,College,Employed,M,Urban,Married,Corporate Auto,Offer1,Agent,SUV,Medsize
8746,6273.911874,18577,86,21,76,0,6,412.8,2,16,2011,California,Yes,Extended,College,Retired,F,Suburban,Divorced,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
8747,14435.67365,60880,119,25,89,0,2,109.906628,1,26,2011,California,Yes,Premium,Master,Employed,M,Rural,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
8748,15433.0,22582,61,0,74,0,2,292.8,2,7,2011,California,No,Basic,Master,Employed,M,Suburban,Married,Personal Auto,Offer2,Web,Four-Door Car,Medsize
8749,6872.043512,0,64,0,72,0,2,585.058877,1,22,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Call Center,Four-Door Car,Small
8750,7613.706014,25944,70,20,34,0,2,336.0,1,19,2011,California,No,Basic,High School or Below,Retired,M,Suburban,Divorced,Personal Auto,Offer4,Branch,Four-Door Car,Medsize
8751,6369.262355,34498,83,30,72,0,7,398.4,1,20,2011,California,Yes,Extended,High School or Below,Employed,M,Suburban,Single,Personal Auto,Offer2,Branch,Two-Door Car,Small
8752,14255.23041,31027,124,30,66,1,2,597.578875,1,29,2011,California,No,Extended,High School or Below,Employed,F,Suburban,Single,Personal Auto,Offer1,Call Center,SUV,Medsize
8753,2662.0,0,71,10,20,0,1,484.87847,1,23,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
8754,3451.25106,45609,87,4,30,0,1,246.515921,2,18,2011,California,No,Extended,High School or Below,Employed,M,Urban,Married,Corporate Auto,Offer4,Agent,Two-Door Car,Medsize
8755,13736.1325,16181,181,22,79,0,8,773.0,2,13,2011,California,Yes,Premium,Master,Disabled,F,Suburban,Divorced,Personal Auto,Offer1,Web,SUV,Medsize
8756,6360.649533,41195,160,32,33,0,1,323.1897,2,10,2011,California,No,Premium,High School or Below,Employed,M,Rural,Married,Corporate Auto,Offer4,Branch,SUV,Small
8757,4770.984146,76194,119,5,85,0,1,388.313599,1,28,2011,California,No,Basic,Master,Employed,F,Urban,Single,Personal Auto,Offer1,Agent,SUV,Large
8758,10296.9965,0,138,11,84,0,9,666.977979,1,27,2011,California,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer2,Call Center,SUV,Large
8759,3237.923545,60097,82,11,62,0,1,278.735779,1,8,2011,California,No,Extended,College,Employed,F,Urban,Single,Personal Auto,Offer3,Branch,Four-Door Car,Medsize
8760,5254.019142,95017,65,5,36,0,3,324.99944,1,19,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer2,Web,Four-Door Car,Medsize
8761,10129.50677,0,68,34,31,0,2,326.4,1,11,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Corporate Auto,Offer4,Call Center,Four-Door Car,Medsize
8762,2662.0,0,64,3,26,0,1,744.924331,1,18,2011,California,No,Basic,College,Unemployed,F,Suburban,Single,Personal Auto,Offer4,Call Center,Four-Door Car,Medsize
8763,15433.0,83547,137,6,14,1,2,104.0,1,2,2011,California,No,Extended,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer1,Call Center,SUV,Medsize
8764,2662.0,0,65,18,63,0,1,319.49223,1,17,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Large
8765,14642.14003,57561,62,18,57,1,2,298.430234,2,15,2011,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer1,Agent,Four-Door Car,Medsize
8766,5049.765309,10180,65,17,99,0,4,455.654032,2,23,2011,California,No,Basic,Bachelor,Retired,F,Suburban,Married,Corporate Auto,Offer1,Branch,Two-Door Car,Medsize
8767,3544.541005,40658,90,25,20,0,1,502.873215,2,27,2011,California,No,Extended,Master,Employed,M,Suburban,Single,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
8768,3210.136249,23554,86,7,17,0,1,412.8,1,30,2011,California,No,Extended,College,Medical Leave,F,Suburban,Divorced,Corporate Auto,Offer4,Web,Four-Door Car,Small
8769,4531.366283,0,119,30,95,0,1,571.2,2,11,2011,California,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8770,3373.869214,28989,85,12,7,0,1,408.0,1,22,2011,California,No,Extended,Master,Employed,M,Suburban,Married,Personal Auto,Offer2,Call Center,Four-Door Car,Medsize
8771,5451.802287,55898,69,35,87,0,6,441.951758,1,6,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
8772,3045.05813,53441,76,11,78,0,1,364.8,1,6,2011,California,No,Extended,High School or Below,Employed,F,Suburban,Married,Personal Auto,Offer4,Agent,Two-Door Car,Medsize
8773,2715.68743,20848,71,9,76,0,1,350.143872,2,11,2011,California,No,Basic,Doctor,Medical Leave,M,Suburban,Married,Corporate Auto,Offer4,Agent,Four-Door Car,Small
8774,3802.994357,0,108,4,29,0,1,773.0,2,20,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Web,Sports Car,Medsize
8775,5498.940679,22520,73,17,64,0,3,350.4,2,5,2011,California,Yes,Basic,College,Medical Leave,M,Suburban,Married,Personal Auto,Offer1,Branch,Four-Door Car,Medsize
8776,15433.0,69781,119,25,49,0,2,773.0,1,25,2011,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer2,Call Center,SUV,Small
8777,7901.427389,99711,98,24,24,0,7,104.0,2,3,2011,California,No,Extended,Bachelor,Employed,M,Rural,Married,Corporate Auto,Offer2,Branch,Four-Door Car,Small
8778,8596.567628,25785,112,8,22,1,4,537.6,1,8,2011,California,No,Basic,College,Employed,F,Suburban,Single,Corporate Auto,Offer1,Call Center,SUV,Small
8779,3964.527997,62638,100,20,62,0,1,441.988868,1,24,2011,California,No,Basic,High School or Below,Employed,M,Urban,Married,Personal Auto,Offer2,Agent,SUV,Small
8780,8262.629249,0,113,25,55,0,3,773.0,1,1,2011,California,No,Basic,College,Unemployed,F,Suburban,Single,Corporate Auto,Offer1,Agent,SUV,Medsize
8781,6676.726314,56875,84,0,70,0,6,145.448401,1,27,2011,California,No,Extended,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer3,Branch,Two-Door Car,Medsize
8782,2750.878284,93102,68,24,2,0,1,578.945761,1,20,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer4,Branch,Two-Door Car,Small
8783,5495.183322,25564,71,29,58,0,6,228.515513,1,30,2011,California,No,Basic,College,Employed,M,Urban,Divorced,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8784,2662.0,29918,62,1,53,0,1,108.892382,1,20,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer4,Web,Four-Door Car,Medsize
8785,4128.385865,95891,102,3,13,0,1,104.0,1,15,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Corporate Auto,Offer1,Agent,SUV,Medsize
8786,15234.7459,72988,127,6,77,0,2,276.503559,1,14,2011,California,No,Extended,High School or Below,Employed,M,Rural,Married,Personal Auto,Offer3,Call Center,SUV,Medsize
8787,6366.225775,44368,80,5,72,0,3,384.0,1,7,2011,California,Yes,Extended,High School or Below,Employed,M,Suburban,Married,Personal Auto,Offer2,Call Center,Two-Door Car,Large
8788,6575.451884,84146,82,0,79,0,7,464.714188,2,2,2011,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Personal Auto,Offer4,Agent,Four-Door Car,Medsize
8789,7425.269244,36259,63,14,60,0,2,302.4,2,10,2011,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer4,Branch,Four-Door Car,Medsize
8790,3924.416277,56480,101,32,65,0,1,617.650751,1,27,2011,California,No,Basic,College,Employed,M,Suburban,Single,Corporate Auto,Offer3,Branch,SUV,Medsize
8791,8660.838974,79674,107,29,50,0,3,104.0,2,20,2011,California,No,Basic,College,Employed,F,Rural,Married,Personal Auto,Offer3,Call Center,SUV,Medsize
8792,8130.651447,61036,68,2,75,0,2,413.25233,1,2,2011,California,No,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer3,Web,Two-Door Car,Medsize
8793,12751.27591,33235,110,18,79,0,2,113.804117,2,20,2011,California,No,Basic,Bachelor,Employed,F,Rural,Single,Personal Auto,Offer1,Call Center,SUV,Small
8794,4170.687348,29462,107,28,23,1,1,513.6,1,17,2011,California,Yes,Basic,Master,Employed,F,Suburban,Single,Personal Auto,Offer2,Branch,SUV,Large
8795,6405.738932,48131,82,6,86,0,3,393.6,1,13,2011,California,No,Extended,High School or Below,Employed,M,Suburban,Divorced,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
8796,3573.291869,0,109,25,21,1,1,523.2,1,6,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal Auto,Offer1,Call Center,SUV,Medsize
8797,9095.049868,37937,116,11,42,0,5,556.8,1,11,2011,California,Yes,Basic,College,Employed,M,Suburban,Married,Corporate Auto,Offer2,Call Center,SUV,Medsize
8798,4794.116328,70012,119,22,33,0,1,755.19863,2,12,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer4,Agent,SUV,Small
8799,14435.67365,60880,119,25,89,0,2,109.906628,1,26,2011,California,Yes,Premium,Master,Employed,M,Rural,Married,Personal Auto,Offer1,Agent,Two-Door Car,Medsize
8800,8166.512251,0,82,34,5,0,2,590.4,2,26,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer2,Web,Four-Door Car,Small
8801,8807.609658,59762,113,27,91,0,3,542.4,2,14,2011,California,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Corporate Auto,Offer3,Call Center,SUV,Medsize
8802,9061.63365,0,65,19,87,0,2,413.288528,2,2,2011,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Corporate Auto,Offer1,Branch,Four-Door Car,Small
8803,8256.2978,62902,69,14,94,0,2,159.383042,1,25,2011,California,Yes,Basic,Bachelor,Employed,F,Rural,Married,Personal Auto,Offer2,Web,Two-Door Car,Medsize
8804,15433.0,57245,124,25,15,0,2,681.577742,2,3,2011,California,No,Extended,Bachelor,Employed,F,Suburban,Single,Corporate Auto,Offer2,Call Center,Sports Car,Small
8805,7050.972166,39040,174,4,34,0,1,773.0,2,16,2011,California,No,Premium,Bachelor,Employed,F,Suburban,Married,Personal Auto,Offer2,Web,SUV,Medsize
8806,2662.0,0,70,14,95,0,1,504.0,2,6,2011,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal Auto,Offer1,Agent,Four-Door Car,Small
8807,5519.513075,70914,68,15,82,0,3,104.0,1,4,2011,California,No,Basic,Doctor,Employed,F,Rural,Married,Personal Auto,Offer1,Agent,Four-Door Car,Medsize
8808,10090.40808,97238,126,6,91,0,3,604.8,1,20,2011,California,No,Extended,College,Employed,F,Suburban,Divorced,Personal Auto,Offer3,Web,SUV,Medsize
8809,15433.0,42522,132,3,85,0,2,773.0,1,31,2011,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Corporate Auto,Offer3,Agent,SUV,Medsize
8810,2662.0,0,67,16,66,0,1,321.6,2,4,2011,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Personal Auto,Offer1,Call Center,Four-Door Car,Medsize
8811,4957.1612,0,67,3,69,0,7,321.6,2,28,2011,California,No,Basic,Bachelor,Unemployed,F,Suburban,Divorced,Personal Auto,Offer2,Branch,Four-Door Car,Medsize
8812,4014.453113,37384,99,9,17,0,1,475.2,1,8,2011,California,Yes,Extended,Doctor,Employed,F,Suburban,Married,Personal Auto,Offer2,Agent,Four-Door Car,Medsize
8813,5601.138061,42360,71,29,62,0,8,104.0,1,5,2011,California,No,Basic,High School or Below,Employed,M,Rural,Single,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
8814,7370.61684,67871,61,1,21,0,2,104.0,1,12,2011,California,No,Basic,Bachelor,Employed,F,Rural,Married,Corporate Auto,Offer1,Branch,Four-Door Car,Medsize
8815,15433.0,29932,64,34,5,0,2,319.710124,2,18,2011,California,No,Basic,College,Employed,F,Suburban,Married,Personal Auto,Offer1,Branch,Two-Door Car,Medsize
8816,5384.731816,0,78,14,68,0,5,748.774773,1,11,2011,California,No,Extended,High School or Below,Unemployed,M,Suburban,Divorced,Corporate Auto,Offer3,Agent,Four-Door Car,Medsize
